state,question_id,question_text,answer_label,pct
LA,79,What is your *general* term for a big road that you drive relatively fast on?,expressway,5.45
LA,79,What is your *general* term for a big road that you drive relatively fast on?,a freeway is bigger than a highway,2.24
LA,79,What is your *general* term for a big road that you drive relatively fast on?,"a freeway is free (i.e., doesn't charge tolls); a highway isn't",0.32
LA,79,What is your *general* term for a big road that you drive relatively fast on?,"a freeway has limited access (no stop lights, no intersections), whereas a highway can have stop lights and intersections",8.01
LA,80,What do you call it when rain falls while the sun is shining?,sunshower,7.91
LA,80,What do you call it when rain falls while the sun is shining?,the devil is beating his wife,44.94
LA,80,What do you call it when rain falls while the sun is shining?,liquid sun,0.63
LA,80,What do you call it when rain falls while the sun is shining?,i have no term or expression for this,43.67
LA,80,What do you call it when rain falls while the sun is shining?,other,2.85
LA,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",goose bumps,89.91
LA,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",goose pimples,2.21
LA,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",chill bumps,6.62
LA,81,"When you are cold, and little points of skin begin to come on your arms and legs, you have-",other,1.26
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",crackling,0.63
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",eye crusties,1.9
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sand,3.16
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",gunk,4.43
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",matter,0.63
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",i have no word for this,4.11
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",other,4.75
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleep,60.13
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleeper,2.85
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleepy,2.85
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleepies,3.8
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",sleepy seed,0.63
LA,82,"What do you call the gooey or dry matter that collects in the corners of your eyes, especially while you are sleeping?",eye booger,10.13
LA,83,What do you call an easy course?,gut,1.02
LA,83,What do you call an easy course?,crypt course,3.39
LA,83,What do you call an easy course?,crip course,36.61
LA,83,What do you call an easy course?,bird,2.37
LA,83,What do you call an easy course?,blow-off,28.47
LA,83,What do you call an easy course?,meat,0.34
LA,83,What do you call an easy course?,other,27.8
LA,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,rotary,1.27
LA,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,roundabout,14.29
LA,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,circle,8.57
LA,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,traffic circle,56.51
LA,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,traffic circus,0.63
LA,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,i have no word for this,16.19
LA,84,What do you call a traffic situation in which several roads meet in a circle and you have to get off at a certain point?,other,2.54
LA,85,What is the thing that women use to tie their hair?,(hair) elastic,3.32
LA,85,What is the thing that women use to tie their hair?,rubber band,49.83
LA,85,What is the thing that women use to tie their hair?,hair thing,8.64
LA,85,What is the thing that women use to tie their hair?,hair tie,12.62
LA,85,What is the thing that women use to tie their hair?,other,25.58
LA,86,Do you use the word cruller?,yes,10.13
LA,86,Do you use the word cruller?,"no, but i know what it means",46.84
LA,86,Do you use the word cruller?,i have no idea what this means,43.04
LA,87,"Do you use the term ""bear claw"" for a kind of pastry?",yes,59.87
LA,87,"Do you use the term ""bear claw"" for a kind of pastry?","no, but i know what it means",33.76
LA,87,"Do you use the term ""bear claw"" for a kind of pastry?",i have no idea what this means,6.37
LA,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,duck-footed,18.04
LA,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,slue-footed,15.82
LA,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,splay-footed,3.16
LA,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,bow-legged,33.86
LA,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,toed out,1.27
LA,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,other,2.22
LA,88,What do you call someone who is the opposite of pigeon-toed (i.e. when they walk their feet point outwards)?,i have no word for this,25.63
LA,89,"Can you call coleslaw ""slaw""?",yes,53.16
LA,89,"Can you call coleslaw ""slaw""?","yes, but i can also use it in other forms such as apple slaw or broccoli slaw",9.81
LA,89,"Can you call coleslaw ""slaw""?",no,34.18
LA,89,"Can you call coleslaw ""slaw""?",i have never heard that usage before,2.53
LA,89,"Can you call coleslaw ""slaw""?",other,0.32
LA,90,What do you call the box you bury a dead person in?,coffin,64.87
LA,90,What do you call the box you bury a dead person in?,casket,22.15
LA,90,What do you call the box you bury a dead person in?,"a coffin and a casket are not the same, and i know the difference",7.28
LA,90,What do you call the box you bury a dead person in?,other,5.7
LA,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",vinegar and oil,9.46
LA,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",oil and vinegar,77.29
LA,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",both sound equally good to me,12.62
LA,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",neither,0.32
LA,91,"Do you say ""vinegar and oil"" or ""oil and vinegar"" for the type of salad dressing?",other,0.32
LA,92,What do you call it when a driver changes over one or more lanes way too quickly?,chinese lane change,5.8
LA,92,What do you call it when a driver changes over one or more lanes way too quickly?,chinese fire drill,12.32
LA,92,What do you call it when a driver changes over one or more lanes way too quickly?,other,81.88
LA,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",on line,1.26
LA,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",in line,96.85
LA,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",both sound equally good,1.58
LA,93,"When you stand outside with a long line of people waiting to get in somewhere, are you standing ""in line"" or ""on line"" (as in, ""I stood ___ in the cold for two hours before they opened the doors"")?",other,0.32
LA,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",frosting,8.86
LA,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",icing,50.32
LA,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?","icing is thinner than frosting, white, and/or made of powdered sugar and milk or lemon juice",8.86
LA,94,"Do you say ""frosting"" or ""icing"" for the sweet spread one puts on a cake?",both,31.96
LA,95,"What is ""the City""?",new york city,39.5
LA,95,"What is ""the City""?",boston,0.36
LA,95,"What is ""the City""?",la,2.49
LA,95,"What is ""the City""?",chicago,1.07
LA,95,"What is ""the City""?",other,56.58
LA,96,What is the distinction between dinner and supper?,"supper is an evening meal while dinner is eaten earlier (lunch, for example)",20.57
LA,96,What is the distinction between dinner and supper?,"supper is an evening meal, dinner is the main meal",9.18
LA,96,What is the distinction between dinner and supper?,dinner takes place in a more formal setting than supper,13.29
LA,96,What is the distinction between dinner and supper?,there is no distinction; they both have the same meaning,35.76
LA,96,What is the distinction between dinner and supper?,i do not use the term supper,16.46
LA,96,What is the distinction between dinner and supper?,i don't use the term dinner,1.58
LA,96,What is the distinction between dinner and supper?,other,3.16
LA,97,Which of these terms do you prefer?,trash can,38.92
LA,97,Which of these terms do you prefer?,garbage can,29.11
LA,97,Which of these terms do you prefer?,rubbish bin,0.32
LA,97,Which of these terms do you prefer?,these words refer to different things,29.43
LA,97,Which of these terms do you prefer?,other,2.22
LA,98,Which of these terms do you prefer?,by accident,70.16
LA,98,Which of these terms do you prefer?,on accident,16.19
LA,98,Which of these terms do you prefer?,both,9.21
LA,98,Which of these terms do you prefer?,neither,3.81
LA,98,Which of these terms do you prefer?,other,0.63
LA,99,Which of these terms do you prefer for the small road parallel to the highway?,frontage road,17.14
